Index,Location,Industry,Subcategory,Hierarchy_Level,Current_Constant,Currency_Conversion,Year,Year_date,Year_minus_2016,Year_minus_2022,Edition,liter_volume,total_RSP
1049,5,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,667.0,21348000.0
1050,5,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,688.0,21959000.0
1051,5,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,715.0,23016000.0
1052,5,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,747.0,24108000.0
1053,5,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,781.0,25322000.0
1054,5,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,816.0,26492000.0
1055,5,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,851.0,27587000.0
1056,6,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,1.926,71096000.0
1057,6,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,1.975,72970000.0
1058,6,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,2.011,74643000.0
1059,6,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,2.056,76972000.0
1060,6,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,2.11,79557000.0
1061,6,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,2.163,81516000.0
1062,6,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,2.212,83635000.0
1063,6,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,2.256,85846000.0
1064,6,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,2.299,88081000.0
1065,6,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,2.34,90317000.0
1066,6,Alcoholic Drinks,15,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,2.378,92481000.0
1067,1,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,859.0,4729000.0
1068,1,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,922.0,5036000.0
1069,1,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,1.047,5784000.0
1070,1,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,1.161,6303000.0
1071,1,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,1.234,6508000.0
1072,1,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,1.319,6861000.0
1073,1,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,1.429,7423000.0
1074,1,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,1.55,8041000.0
1075,1,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,1.681,8712000.0
1076,1,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,1.82,9425000.0
1077,1,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,1.964,10142000.0
1078,2,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,350.0,3788000.0
1079,2,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,334.0,3604000.0
1080,2,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,317.0,3319000.0
1081,2,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,305.0,3180000.0
1082,2,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,297.0,3083000.0
1083,2,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,289.0,2974000.0
1084,2,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,281.0,2919000.0
1085,2,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,273.0,2862000.0
1086,2,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,267.0,2804000.0
1087,2,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,261.0,2751000.0
1088,2,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,255.0,2707000.0
1089,3,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,413.0,1218000.0
1090,3,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,384.0,1160000.0
1091,3,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,337.0,1051000.0
1092,3,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,271.0,837000000.0
1093,3,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,192.0,647000000.0
1094,3,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,158.0,546000000.0
1095,3,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,145.0,505000000.0
1096,3,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,139.0,488000000.0
1097,3,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,136.0,480000000.0
1098,3,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,134.0,476000000.0
1099,3,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,133.0,475000000.0
1100,4,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,306.0,1966000.0
1101,4,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,319.0,2160000.0
1102,4,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,336.0,2646000.0
1103,4,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,377.0,4021000.0
1104,4,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,407.0,3124000.0
1105,4,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,430.0,3707000.0
1106,4,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,449.0,3871000.0
1107,4,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,470.0,4083999.9999999995
1108,4,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,494.0,4328000.0
1109,4,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,519.0,4608000.0
1110,4,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,548.0,4924000.0
1111,5,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,246.0,1671000.0
1112,5,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,235.0,1643000.0
1113,5,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,308.0,1926000.0
1114,5,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,340.0,2059000.0000000002
1115,5,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,337.0,2025000.0
1116,5,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,365.0,2185000.0
1117,5,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,398.0,2381000.0
1118,5,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,429.0,2586000.0
1119,5,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,459.0,2792000.0
1120,5,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,488.0,3001000.0
1121,5,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,517.0,3186000.0
1122,6,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,798.0,6030000.0
1123,6,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,901.0,6518000.0
1124,6,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,890.0,6256000.0
1125,6,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,885.0,6243000.0
1126,6,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,921.0,6381000.0
1127,6,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,983.0,6692000.0
1128,6,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,1.025,7098000.0
1129,6,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,1.057,7361000.0
1130,6,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,1.083,7590000.0
1131,6,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,1.1,7807000.0
1132,6,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,1.113,8020000.0
1133,7,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,487.0,4872000.0
1134,7,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,494.0,4815000.0
1135,7,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,498.0,4792000.0
1136,7,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,491.0,4718000.0
1137,7,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,490.0,4700000.0
1138,7,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,494.0,4690000.0
1139,7,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,497.0,4716000.0
1140,7,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,499.0,4726000.0
1141,7,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,500.0,4729000.0
1142,7,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,501.0,4734000.0
1143,7,Alcoholic Drinks,16,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,502.0,4738000.0
1144,1,Alcoholic Drinks,17,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,6.0,83000000.0
1145,1,Alcoholic Drinks,17,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,7.0,99000000.0
1146,1,Alcoholic Drinks,17,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,9.0,120000000.0
1147,1,Alcoholic Drinks,17,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,11.0,147000000.0
1148,1,Alcoholic Drinks,17,1,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,14.0,177000000.0
